Equipo id,Edad,90 s,PrgC,PrgP,PrgR,Ast,G-TP,npxG,xAG,npxG+xAG,GC90,% Salvadas,% Salvadas,PaC%,PSxG/SoT,/90,%deLanzamientos,Int._x,% de Stp,Núm. de OPA/90,DistProm.,Long. prom.,Dis,Int._y,% Cmp,ACT,Desp.,Int,Bloqueos,Tkl,Ataq. pen.,Toques,Succ,Ganados,Jugadores_utiles,N_competiciones,temporada
92249330,26.08695652173913,18.960869565217394,1.7943478260869568,3.7591304347826084,4.148695652173913,0.1326086956521739,0.13391304347826088,0.12391304347826088,0.1182608695652174,0.2417391304347826,0.11347826086956521,6.069565217391304,0.0,1.791304347826087,0.022608695652173914,-0.010434782608695653,2.3043478260869565,0.6104347826086957,0.6304347826086957,0.09782608695652174,1.3304347826086957,4.273913043478261,1.2939130434782609,44.44869565217391,78.30869565217391,2.2317391304347827,1.3456521739130434,1.018695652173913,1.0204347826086957,1.4173913043478261,2.3117391304347827,54.673478260869565,0.8817391304347827,1.347391304347826,23.0,3.0,2022-2023
92249330,26.82608695652174,24.469565217391303,2.1134782608695653,4.321739130434783,4.813478260869565,0.13608695652173913,0.16,0.15999999999999998,0.13391304347826088,0.29304347826086957,0.10304347826086957,6.521739130434782,1.2434782608695654,2.847826086956522,0.022173913043478263,0.005217391304347826,1.856521739130435,0.4982608695652174,0.43478260869565216,0.08347826086956522,1.3217391304347825,4.22608695652174,1.5939130434782607,47.86608695652174,79.30434782608695,2.723913043478261,1.0326086956521738,0.9595652173913044,0.9234782608695652,1.3721739130434782,2.9195652173913045,58.12130434782608,1.007391304347826,1.4530434782608697,23.0,5.0,2021-2022
92249330,27.05263157894737,28.357894736842102,2.027368421052632,4.486315789473684,4.6821052631578945,0.1773684210526316,0.23473684210526316,0.17789473684210524,0.15894736842105264,0.3368421052631579,0.14263157894736841,6.921052631578948,3.068421052631579,2.805263157894737,0.03052631578947369,-0.01368421052631579,2.6789473684210527,0.45526315789473676,0.46842105263157896,0.1705263157894737,1.763157894736842,5.036842105263158,1.5405263157894737,46.21421052631579,80.02105263157895,2.5810526315789475,0.8952631578947369,1.11,0.8521052631578948,1.2921052631578949,2.5205263157894735,55.642105263157895,0.9878947368421053,1.2063157894736842,19.0,4.0,2020-2021
92249330,27.11111111111111,28.450000000000003,2.1116666666666664,3.888333333333333,4.195,0.1322222222222222,0.21055555555555555,0.17722222222222223,0.13777777777777778,0.3161111111111111,0.15000000000000002,7.522222222222222,0.0,2.9444444444444446,0.035555555555555556,0.002222222222222222,2.9000000000000004,0.6583333333333333,0.4444444444444444,0.16499999999999998,1.9555555555555557,5.4,1.6144444444444446,47.599999999999994,80.67222222222222,2.7433333333333336,1.2766666666666666,0.9955555555555556,0.8622222222222222,1.3977777777777778,2.522777777777778,57.49666666666667,0.8588888888888889,1.366111111111111,18.0,4.0,2019-2020
92249330,25.72222222222222,25.77777777777778,2.385,3.908888888888889,4.504444444444444,0.13333333333333333,0.17888888888888888,0.18055555555555555,0.12777777777777777,0.3055555555555556,0.13555555555555554,7.566666666666666,0.0,2.8722222222222222,0.030000000000000002,-0.01111111111111111,3.3777777777777778,0.7061111111111111,0.3055555555555556,0.14222222222222222,1.7944444444444443,5.861111111111111,1.463888888888889,45.642222222222216,79.95555555555556,2.4194444444444443,1.4,0.9205555555555556,0.8716666666666666,1.3044444444444445,2.4227777777777777,55.160555555555554,0.8133333333333334,1.278888888888889,18.0,3.0,2018-2019
18099800,26.5,19.986363636363635,1.325,3.0395454545454546,3.3313636363636365,0.0959090909090909,0.11545454545454546,0.10590909090909091,0.07954545454545454,0.1859090909090909,0.05818181818181818,3.3818181818181823,1.009090909090909,0.9318181818181818,0.011363636363636364,0.002272727272727273,1.3545454545454545,0.3240909090909091,0.2681818181818182,0.029545454545454545,0.5863636363636364,1.5,1.2672727272727273,45.12090909090909,80.01363636363637,2.0090909090909093,1.5040909090909091,0.7213636363636364,0.8972727272727272,1.3409090909090908,1.3904545454545454,54.05,0.6263636363636365,0.8681818181818183,22.0,3.0,2022-2023
18099800,25.473684210526315,21.48421052631579,1.4910526315789474,3.2073684210526316,3.121578947368421,0.10473684210526316,0.08631578947368422,0.10263157894736842,0.09578947368421054,0.19736842105263158,0.08263157894736843,3.831578947368421,0.5263157894736842,1.7052631578947368,0.01368421052631579,0.003157894736842105,2.057894736842105,0.41842105263157897,0.28421052631578947,0.020526315789473684,0.5947368421052632,1.4000000000000001,1.078421052631579,43.79,78.3,1.9668421052631577,1.6389473684210527,0.9331578947368421,0.9036842105263156,1.2957894736842106,1.5257894736842106,53.30684210526316,0.8673684210526316,1.2105263157894737,19.0,3.0,2021-2022
18099800,26.428571428571427,19.995238095238093,1.5904761904761904,3.34,3.1861904761904762,0.08285714285714285,0.10809523809523809,0.11761904761904762,0.08619047619047619,0.20523809523809522,0.1523809523809524,6.352380952380951,1.361904761904762,1.8714285714285712,0.029523809523809525,0.0014285714285714286,2.1761904761904765,0.6395238095238095,0.5238095238095238,0.11523809523809524,1.3142857142857143,2.3666666666666667,1.0323809523809524,42.505714285714284,79.61904761904762,1.8571428571428572,1.650952380952381,0.9666666666666667,0.9809523809523808,1.301904761904762,1.5738095238095238,51.941428571428574,0.7723809523809523,1.3199999999999998,21.0,3.0,2020-2021
18099800,26.095238095238095,20.1,1.9776190476190476,4.062857142857142,4.021428571428571,0.06904761904761905,0.10047619047619047,0.12714285714285714,0.10142857142857142,0.2280952380952381,0.08238095238095237,3.2857142857142856,0.680952380952381,0.3761904761904762,0.012380952380952381,-0.011904761904761904,1.4142857142857141,0.3647619047619048,0.4428571428571429,0.037142857142857144,0.6047619047619047,1.6,1.3952380952380952,43.43142857142857,78.5047619047619,2.429047619047619,1.4628571428571429,1.0085714285714285,0.9480952380952381,1.460952380952381,1.9047619047619047,53.78333333333334,0.850952380952381,1.5090476190476192,21.0,3.0,2019-2020
18099800,26.26086956521739,19.09130434782609,1.5317391304347825,3.0,3.042173913043478,0.09913043478260869,0.11000000000000001,0.11217391304347826,0.07869565217391304,0.19217391304347825,0.06391304347826086,3.039130434782609,0.0,1.2260869565217392,0.01173913043478261,-0.004782608695652174,1.7869565217391306,0.3934782608695652,0.23043478260869565,0.01608695652173913,0.491304347826087,2.0304347826086957,1.131304347826087,34.91217391304348,74.73478260869565,1.9552173913043478,2.0386956521739132,0.8352173913043479,1.0626086956521739,1.5743478260869566,1.6356521739130434,44.96695652173913,0.5665217391304348,1.6782608695652175,23.0,3.0,2018-2019
