Equipo id,Edad,90 s,PrgC,PrgP,PrgR,Ast,G-TP,npxG,xAG,npxG+xAG,GC90,% Salvadas,% Salvadas.1,PaC%,PSxG/SoT,/90,%deLanzamientos,Int._x,% de Stp,Núm. de OPA/90,DistProm.,Long. prom.,Dis,Int._y,% Cmp,ACT,Desp.,Int,Bloqueos,Tkl,Ataq. pen.,Toques,Succ,Ganados,Jugadores_utiles,N_competiciones,temporada
18800000,24.7,21.895,1.8975,4.027,4.3575,0.0865,0.1245,0.1399999999999999,0.112,0.251,0.1555,5.404999999999999,1.6649999999999998,1.715,0.0335,-0.0325,2.395,0.275,0.7300000000000001,0.114,1.475,3.1950000000000003,1.3845,49.081,82.31,2.1795,1.186,0.712,0.8699999999999999,1.3725,2.141,57.907,1.096,0.9645,20.0,3.0,2022-2023
18800000,24.65,26.165,1.771,3.3075,3.7675,0.0755,0.1135,0.1115,0.09,0.2009999999999999,0.1205,7.35,0.0,3.1100000000000003,0.023,-0.0155,4.279999999999999,0.694,0.465,0.0839999999999999,1.41,4.635,1.21,40.7765,76.86,2.0170000000000003,1.2255,0.7905,0.8025,1.556,1.7695,50.286,0.9255,1.0425,20.0,5.0,2021-2022
18800000,24.526315789473685,27.805263157894736,1.7747368421052632,3.8778947368421055,4.029999999999999,0.1042105263157894,0.1484210526315789,0.1184210526315789,0.0984210526315789,0.2168421052631579,0.041578947368421,3.973684210526316,1.0526315789473684,2.5210526315789474,0.0142105263157894,0.0084210526315789,1.6473684210526316,0.3136842105263158,0.2684210526315789,0.0642105263157894,0.9157894736842104,2.4894736842105263,1.278421052631579,48.380526315789474,79.50526315789473,2.092631578947368,1.1752631578947368,1.0189473684210526,0.7794736842105263,1.4757894736842103,1.7226315789473687,57.6178947368421,0.9968421052631578,1.1494736842105262,19.0,4.0,2020-2021
18800000,24.0,22.83157894736842,1.5410526315789477,3.0163157894736843,2.889473684210526,0.0794736842105263,0.1057894736842105,0.1168421052631579,0.0836842105263157,0.2010526315789473,0.061578947368421,3.5842105263157893,0.7526315789473684,1.8473684210526315,0.0147368421052631,0.0,2.3526315789473684,0.3363157894736842,0.1947368421052631,0.0499999999999999,0.8736842105263158,2.7789473684210524,1.0810526315789473,39.22736842105263,77.39473684210526,1.756842105263158,1.3042105263157897,0.9205263157894736,0.7757894736842106,1.3005263157894738,1.4331578947368422,47.7378947368421,0.8768421052631579,1.133157894736842,19.0,5.0,2019-2020
18800000,23.6,22.485,1.5025,3.1315,2.9725,0.108,0.1285,0.1135,0.083,0.1974999999999999,0.044,3.9,1.25,2.025,0.0125,0.008,2.1,0.325,0.29,0.0579999999999999,0.825,2.675,1.0725,38.553,78.72,1.7515,1.762,0.867,0.8675,1.543,1.389,47.385000000000005,0.7045,1.4125,20.0,4.0,2018-2019
28780200,24.227272727272727,19.945454545454545,1.6813636363636364,2.608636363636364,3.2563636363636363,0.0672727272727272,0.1281818181818181,0.11,0.074090909090909,0.184090909090909,0.1231818181818181,6.568181818181818,0.0,1.8454545454545452,0.0254545454545454,0.0013636363636363,2.7227272727272727,0.5759090909090909,0.4090909090909091,0.0386363636363636,0.8681818181818183,3.3681818181818177,1.0031818181818182,35.95590909090909,79.45454545454545,1.5509090909090908,1.661818181818182,0.8077272727272727,1.01,1.538181818181818,1.703181818181818,45.88727272727272,0.9472727272727272,0.8227272727272728,22.0,3.0,2022-2023
28780200,25.454545454545453,18.904545454545453,1.3872727272727272,2.608636363636364,3.225,0.0459090909090909,0.1054545454545454,0.1259090909090909,0.0777272727272727,0.2031818181818182,0.1481818181818181,5.5590909090909095,0.0,2.7,0.0281818181818181,-0.0254545454545454,3.8181818181818175,0.7213636363636364,0.1545454545454545,0.0595454545454545,1.2954545454545454,4.7681818181818185,1.1963636363636363,37.07454545454545,74.82727272727273,1.846818181818182,1.6927272727272729,0.9345454545454543,0.9336363636363636,1.5695454545454546,1.7027272727272729,47.03136363636364,0.7922727272727272,1.1509090909090909,22.0,3.0,2021-2022
28780200,26.4,21.025,1.3265,2.6485,2.877,0.07,0.0995,0.108,0.0805,0.1885,0.175,6.55,0.0,1.29,0.0275,-0.0315,4.375,0.7705,0.2,0.057,1.36,4.875,1.1404999999999998,38.482,73.705,1.714,1.4265,1.1735,0.9275,1.5555,1.271,48.228,0.812,1.1805,20.0,3.0,2020-2021
28780200,25.85,17.82,1.4995,3.0655,3.361,0.104,0.1185,0.124,0.094,0.2194999999999999,0.0414999999999999,3.83,0.0,1.6149999999999998,0.012,0.004,1.98,0.3515,0.145,0.025,0.72,2.565,1.0735,36.286,77.05,1.748,1.3905,0.8465,0.6905,1.089,1.34,43.92100000000001,0.6085,0.9355,20.0,4.0,2019-2020
28780200,24.9,22.59,1.1945,3.1075000000000004,2.8365,0.073,0.0854999999999999,0.0849999999999999,0.0675,0.151,0.095,6.435,1.6649999999999998,3.92,0.0265,-0.0255,3.2099999999999995,0.6115,0.495,0.178,1.715,4.265,0.7635,39.8,78.625,1.308,1.659,0.79,0.722,1.167,1.098,47.394,0.576,1.197,20.0,4.0,2018-2019
53006000,24.59090909090909,20.618181818181817,1.68,3.5813636363636365,4.539545454545455,0.1154545454545454,0.1459090909090909,0.1463636363636363,0.1077272727272727,0.2509090909090909,0.1095454545454545,7.25,0.0,1.7409090909090907,0.0213636363636363,0.0186363636363636,2.4454545454545453,0.5477272727272727,0.5909090909090909,0.1045454545454545,1.4136363636363636,2.627272727272727,1.3463636363636364,45.07909090909091,81.17272727272727,1.8518181818181816,0.9972727272727272,0.9863636363636364,0.8854545454545455,1.5336363636363637,2.4654545454545453,54.46727272727273,0.9213636363636364,0.9763636363636364,22.0,3.0,2022-2023
53006000,25.04,20.612,1.9884,4.3276,4.3252,0.1144,0.14,0.1592,0.1248,0.2836,0.108,6.148,1.0,1.812,0.0168,-0.0055999999999999,1.628,0.5184000000000001,0.292,0.1159999999999999,1.4280000000000002,2.272,1.3632,55.6752,83.484,2.3892,1.4516,0.9416,0.8956000000000001,1.4047999999999998,2.3132,65.9148,1.2,1.1084,25.0,3.0,2021-2022
53006000,24.36842105263158,23.726315789473684,1.786315789473684,4.199473684210527,4.610526315789474,0.1342105263157894,0.171578947368421,0.2057894736842105,0.1357894736842105,0.3431578947368421,0.0594736842105263,3.826315789473684,0.7526315789473684,1.4842105263157894,0.0121052631578947,-0.0063157894736842,1.363157894736842,0.3357894736842105,0.1052631578947368,0.0831578947368421,0.963157894736842,1.873684210526316,1.663157894736842,44.31894736842105,81.01578947368421,2.332105263157895,1.2489473684210526,0.9957894736842104,0.8073684210526316,1.2605263157894735,2.681052631578947,53.71421052631579,1.1473684210526316,1.201578947368421,19.0,3.0,2020-2021
53006000,24.08333333333333,21.65833333333333,1.5429166666666667,3.001666666666667,3.09625,0.1058333333333333,0.1533333333333333,0.1179166666666666,0.0833333333333333,0.20125,0.09375,6.245833333333333,0.0,2.0166666666666666,0.0179166666666666,-0.0020833333333333,1.9333333333333331,0.3266666666666667,1.4375,0.17375,1.225,2.85,1.1679166666666667,38.32125,80.71666666666667,1.7120833333333332,1.2745833333333334,1.0583333333333331,0.6595833333333333,1.36,1.3458333333333332,46.66166666666667,1.10375,0.96375,24.0,5.0,2019-2020
53006000,24.2,28.725,1.9095,3.858,4.148,0.1115,0.1535,0.154,0.108,0.262,0.155,6.525,0.0,2.1100000000000003,0.03,-0.0159999999999999,2.14,0.5915,0.145,0.154,1.595,3.91,1.4145,43.8825,82.81,2.2985,1.5165000000000002,0.931,0.891,1.362,1.9335,52.786,0.8465,1.1775,20.0,5.0,2018-2019
57257000,26.52380952380953,24.552380952380958,1.7100000000000002,4.175714285714285,4.631904761904762,0.0909523809523809,0.1314285714285714,0.1576190476190476,0.11,0.2685714285714285,0.0952380952380952,6.909523809523811,0.0,2.0761904761904764,0.0214285714285714,-0.0033333333333333,2.2095238095238097,0.5247619047619048,0.4809523809523809,0.12,1.5999999999999996,3.4380952380952383,1.4014285714285717,44.94761904761905,80.47619047619048,2.213809523809524,1.118095238095238,0.9995238095238096,0.8185714285714286,1.5242857142857142,2.317142857142857,54.51857142857144,0.8185714285714286,1.0123809523809524,21.0,4.0,2022-2023
57257000,25.045454545454547,27.827272727272728,1.6781818181818182,3.5036363636363634,4.494090909090909,0.0981818181818181,0.1372727272727272,0.1504545454545454,0.0949999999999999,0.2454545454545454,0.0881818181818181,6.281818181818181,0.0,3.786363636363636,0.0281818181818181,0.0022727272727272,1.9590909090909088,0.519090909090909,0.5045454545454545,0.1722727272727272,1.6681818181818182,3.122727272727272,1.295909090909091,49.46545454545455,83.51363636363637,1.903636363636364,0.9613636363636364,0.7004545454545454,0.5877272727272728,1.161818181818182,2.2068181818181816,57.48909090909091,0.7095454545454545,0.8163636363636364,22.0,5.0,2021-2022
57257000,25.904761904761905,23.59523809523809,1.520952380952381,3.125238095238095,3.971904761904762,0.1157142857142857,0.1309523809523809,0.1138095238095237,0.0871428571428571,0.2004761904761904,0.0647619047619047,3.0904761904761906,0.0,0.8857142857142858,0.0142857142857142,-0.0071428571428571,1.5714285714285714,0.36,0.1761904761904762,0.0442857142857142,0.7333333333333334,2.0047619047619047,1.0333333333333332,42.92809523809524,77.07619047619048,1.5971428571428572,1.3257142857142856,1.1638095238095236,0.8442857142857143,1.4557142857142855,1.6338095238095238,52.49619047619048,0.8604761904761905,1.2442857142857142,21.0,5.0,2020-2021
57257000,27.0,22.15625,1.77875,3.023125,3.143125,0.09,0.116875,0.103125,0.08375,0.18625,0.10375,8.24375,6.25,3.93125,0.03125,0.0275,3.44375,0.493125,0.4125,0.1625,1.925,5.2875,1.065625,38.6225,79.15,1.686875,1.310625,0.87,0.675,1.435,1.43125,47.25125,0.854375,1.16875,16.0,4.0,2019-2020
57257000,26.761904761904763,23.928571428571427,1.738095238095238,2.987142857142857,3.4823809523809524,0.0895238095238095,0.1495238095238095,0.1452380952380952,0.09,0.2352380952380952,0.1552380952380952,5.995238095238095,1.5476190476190477,2.5619047619047617,0.0266666666666666,-0.02,3.1380952380952385,0.6342857142857143,0.5,0.1057142857142857,1.4333333333333331,4.033333333333333,1.37,42.6552380952381,78.05714285714286,2.046666666666667,1.4219047619047618,0.839047619047619,0.71,1.4995238095238097,1.9433333333333331,51.99,0.7871428571428571,1.4823809523809524,21.0,5.0,2018-2019
61140000,23.904761904761905,23.70952380952381,1.6676190476190478,4.457142857142857,4.801904761904762,0.1128571428571428,0.1542857142857143,0.1309523809523809,0.1052380952380952,0.2347619047619047,0.0728571428571428,3.4428571428571426,0.0,1.0333333333333332,0.0119047619047619,-0.0052380952380952,1.5333333333333334,0.3423809523809524,0.3761904761904762,0.0466666666666666,0.6476190476190476,2.128571428571429,1.228095238095238,43.37428571428571,76.97619047619048,1.9919047619047616,1.311904761904762,1.0676190476190477,1.0923809523809525,1.5385714285714287,2.3466666666666667,53.13619047619047,0.7061904761904761,1.3052380952380953,21.0,4.0,2022-2023
61140000,23.52380952380953,25.919047619047618,1.6800000000000002,4.121428571428571,4.399523809523809,0.1,0.1338095238095238,0.1333333333333333,0.1042857142857142,0.2361904761904762,0.0495238095238095,3.628571428571429,0.0,1.3476190476190475,0.0114285714285714,0.0042857142857142,1.5428571428571427,0.3642857142857143,0.238095238095238,0.058095238095238,0.8238095238095239,2.038095238095238,1.090952380952381,45.71666666666666,77.34761904761905,1.6719047619047618,1.162857142857143,1.0547619047619048,0.8947619047619048,1.7442857142857144,2.087142857142857,55.28809523809524,0.8647619047619047,1.39,21.0,4.0,2021-2022
61140000,24.363636363636363,21.4,1.5554545454545454,3.3759090909090905,3.4931818181818177,0.1236363636363636,0.1459090909090909,0.1304545454545454,0.1109090909090909,0.2427272727272727,0.1395454545454545,9.41818181818182,0.0,5.713636363636364,0.0518181818181818,-0.0113636363636363,3.7954545454545454,0.6572727272727273,0.1818181818181818,0.2872727272727273,2.95,6.027272727272727,1.1072727272727272,41.72636363636364,77.93181818181819,1.6822727272727271,0.9222727272727272,1.0104545454545455,0.6536363636363636,1.3418181818181818,1.7668181818181816,49.08909090909091,0.6659090909090909,1.026818181818182,22.0,3.0,2020-2021
61140000,25.35,17.405,1.8505,3.939,3.84,0.1004999999999999,0.1349999999999999,0.152,0.105,0.258,0.0735,3.5450000000000004,0.0,1.095,0.014,-0.0005,1.725,0.331,0.255,0.0694999999999999,0.79,2.115,1.3625,40.925,79.115,1.9595,1.3005,0.8705,0.733,1.4875,1.899,49.6265,0.89,1.1615,20.0,4.0,2019-2020
61140000,25.444444444444443,18.75925925925926,1.6944444444444444,3.405925925925926,3.634814814814815,0.0592592592592592,0.0814814814814814,0.1162962962962963,0.0818518518518518,0.1996296296296296,0.1155555555555555,4.725925925925925,2.4666666666666663,1.4555555555555555,0.0229629629629629,-0.004074074074074,2.725925925925926,0.4948148148148148,0.2666666666666666,0.044074074074074,1.0,3.2074074074074077,1.0962962962962963,37.153703703703705,75.86296296296297,1.8196296296296297,1.5344444444444445,0.7933333333333332,0.7344444444444446,1.3329629629629631,1.5766666666666669,45.98592592592593,0.6744444444444445,1.1944444444444444,27.0,6.0,2018-2019
28107300,25.39130434782609,18.065217391304348,1.1604347826086958,2.7056521739130432,2.811304347826087,0.0908695652173913,0.1243478260869565,0.1082608695652174,0.0782608695652174,0.1860869565217391,0.24,8.904347826086957,5.434782608695652,2.4521739130434783,0.037391304347826,-0.0004347826086956,5.265217391304348,0.9382608695652174,0.782608695652174,0.0891304347826087,1.4782608695652173,5.71304347826087,0.9817391304347826,37.68913043478261,75.5304347826087,1.6486956521739131,1.6817391304347826,0.9743478260869566,1.045217391304348,1.6360869565217389,1.48,47.52173913043478,0.7282608695652174,1.2078260869565218,23.0,3.0,2022-2023
28107300,24.84210526315789,22.68421052631579,1.2310526315789474,2.476842105263158,2.6963157894736844,0.0684210526315789,0.0889473684210526,0.0942105263157894,0.06,0.1542105263157894,0.1652631578947368,7.742105263157896,1.3157894736842106,3.205263157894737,0.0268421052631578,-0.0147368421052631,3.4684210526315797,0.848421052631579,0.7473684210526316,0.0721052631578947,1.326315789473684,3.973684210526316,0.9468421052631578,37.48368421052632,76.59473684210526,1.461578947368421,1.5031578947368422,0.7936842105263158,0.8457894736842105,1.4021052631578947,1.203157894736842,46.54947368421053,0.6721052631578948,1.0236842105263158,19.0,3.0,2021-2022
28107300,26.55,23.09,1.2685,2.738,2.63,0.0985,0.12,0.108,0.0705,0.177,0.141,7.590000000000001,0.0,2.41,0.0285,0.0185,4.385,0.7154999999999999,0.51,0.039,1.1949999999999998,5.209999999999999,0.98,34.37,75.51,1.5545,1.521,1.0675,0.744,1.156,1.276,42.7275,0.5965,1.154,20.0,3.0,2020-2021
28107300,26.8125,21.66875,1.17875,3.16625,2.794375,0.0725,0.099375,0.09125,0.07,0.16375,0.06,4.9875,2.5,2.45625,0.0125,0.00625,2.225,0.453125,0.275,0.0625,0.9375,2.825,0.98875,36.0,75.675,1.714375,1.421875,1.01625,0.6387499999999999,1.26375,1.109375,44.485625,0.61375,1.47125,16.0,4.0,2019-2020
28107300,26.5625,26.475,1.39375,3.368125,3.56125,0.065625,0.089375,0.12875,0.09375,0.223125,0.070625,4.5125,1.5625,1.80625,0.016875,0.0025,3.1875,0.455625,0.3,0.065625,0.85625,2.9875,1.238125,40.190625,75.70625,2.15375,1.76375,1.10875,1.004375,1.799375,1.620625,50.953125,0.769375,1.7775,16.0,4.0,2018-2019
74860000,26.39130434782609,24.93478260869565,1.446521739130435,3.0117391304347825,3.3743478260869564,0.0578260869565217,0.0647826086956521,0.0982608695652173,0.0791304347826087,0.1760869565217391,0.0943478260869565,6.834782608695652,0.0,3.3782608695652177,0.0221739130434782,0.0260869565217391,2.734782608695652,0.3278260869565217,0.7043478260869565,0.0426086956521739,0.8391304347826087,4.2,1.0069565217391303,33.95434782608696,74.58695652173913,1.5743478260869566,1.382608695652174,0.9908695652173912,0.8626086956521739,1.423913043478261,1.5217391304347827,42.61826086956522,0.7708695652173914,1.1765217391304348,23.0,5.0,2022-2023
74860000,25.571428571428573,22.67142857142857,1.3266666666666669,2.621904761904762,2.9261904761904765,0.0857142857142857,0.1161904761904761,0.1076190476190476,0.0919047619047619,0.2,0.0776190476190476,7.595238095238095,2.0428571428571427,4.909523809523809,0.0142857142857142,0.0066666666666666,2.2,0.3514285714285714,0.2619047619047619,0.0699999999999999,0.7095238095238096,2.642857142857143,1.0623809523809524,32.30714285714286,70.77619047619048,1.4766666666666668,1.3023809523809524,0.9838095238095238,0.8238095238095239,1.4576190476190476,1.512857142857143,41.14904761904762,0.7161904761904763,1.3904761904761904,21.0,3.0,2021-2022
74860000,25.77777777777778,23.12777777777778,1.6422222222222222,3.3405555555555555,3.451111111111111,0.0705555555555555,0.0955555555555555,0.0955555555555555,0.0711111111111111,0.1666666666666666,0.0805555555555555,4.066666666666666,0.5055555555555555,0.7333333333333333,0.0133333333333333,-0.0038888888888888,2.788888888888889,0.3755555555555555,0.25,0.0527777777777777,0.8277777777777778,3.0444444444444443,0.9616666666666666,40.339444444444446,73.32222222222222,1.7616666666666665,1.6733333333333331,1.1827777777777777,0.9405555555555556,1.762222222222222,1.605,50.69611111111111,0.9127777777777778,1.7916666666666667,18.0,3.0,2020-2021
74860000,24.9375,20.0125,1.55125,2.925625,2.8625,0.05125,0.0825,0.085625,0.075625,0.160625,0.07125,4.39375,3.125,2.36875,0.014375,-0.003125,2.7875,0.403125,0.15,0.071875,0.96875,3.21875,0.978125,39.5425,76.69375,1.606875,1.606875,1.089375,0.611875,1.6075,1.269375,48.68375,0.925625,1.359375,16.0,4.0,2019-2020
74860000,25.363636363636363,21.71818181818182,1.288181818181818,2.771818181818182,2.9077272727272727,0.0695454545454545,0.1104545454545454,0.1031818181818181,0.0677272727272727,0.1704545454545454,0.1104545454545454,6.040909090909091,4.545454545454546,2.513636363636364,0.0268181818181818,-0.014090909090909,3.977272727272727,0.625,0.4409090909090908,0.0954545454545454,1.318181818181818,4.854545454545455,1.173181818181818,34.70227272727272,73.50909090909092,1.6704545454545454,1.7331818181818184,1.020909090909091,0.7486363636363635,1.5836363636363635,1.4222727272727271,43.54727272727273,0.5054545454545454,1.6909090909090911,22.0,4.0,2018-2019
13233000,24.44,21.012,2.024,3.5344,4.1212,0.0896,0.118,0.1344,0.1008,0.2336,0.0736,6.024,0.8,1.892,0.0224,0.0096,2.208,0.5996,0.528,0.0624,1.088,3.036,1.3524,48.1756,80.452,2.2536,1.3092,0.9348,0.8443999999999999,1.7832,1.8424,58.0844,1.072,0.9352,25.0,4.0,2022-2023
13233000,24.045454545454547,21.081818181818186,1.7409090909090907,2.9040909090909093,3.535,0.079090909090909,0.0963636363636363,0.1213636363636363,0.0977272727272727,0.2209090909090909,0.0645454545454545,7.586363636363637,0.9090909090909092,3.9909090909090903,0.0281818181818181,0.0427272727272727,1.9090909090909087,0.37,0.6045454545454546,0.0859090909090909,1.6409090909090909,3.0863636363636364,1.0822727272727273,39.084545454545456,78.42272727272727,1.6563636363636365,1.0745454545454545,1.1190909090909091,0.7813636363636364,1.3718181818181818,1.6486363636363637,47.75772727272727,0.8368181818181818,1.0472727272727271,22.0,3.0,2021-2022
13233000,22.772727272727277,22.331818181818186,1.818181818181818,3.5872727272727274,3.430454545454545,0.0763636363636363,0.1109090909090909,0.1054545454545454,0.0740909090909091,0.179090909090909,0.0718181818181818,3.186363636363636,0.0,1.009090909090909,0.0127272727272727,-0.0059090909090909,0.9545454545454546,0.3404545454545454,0.1772727272727272,0.0254545454545454,0.6090909090909091,1.4181818181818182,0.9772727272727272,51.35,82.88636363636364,1.5799999999999998,1.5195454545454543,1.1036363636363635,0.8631818181818182,1.392272727272727,1.641818181818182,60.80318181818182,1.0913636363636363,0.9727272727272728,22.0,4.0,2020-2021
13233000,22.666666666666668,15.828571428571427,1.5371428571428571,3.6895238095238096,3.86,0.0942857142857142,0.1228571428571428,0.1095238095238095,0.0819047619047619,0.1895238095238095,0.0623809523809523,3.6142857142857143,0.680952380952381,0.819047619047619,0.0133333333333333,0.0128571428571428,0.7904761904761906,0.3514285714285714,0.1238095238095238,0.0309523809523809,0.6333333333333334,1.3761904761904762,0.9676190476190476,45.96666666666666,84.11428571428571,1.7899999999999998,1.4014285714285717,1.1876190476190476,0.8885714285714286,1.553809523809524,1.3542857142857143,55.80952380952381,1.1504761904761904,0.8133333333333335,21.0,4.0,2019-2020
13233000,23.23809523809524,20.82857142857143,1.7557142857142856,3.4180952380952383,4.173809523809524,0.0595238095238095,0.0657142857142857,0.1109523809523809,0.0876190476190476,0.199047619047619,0.0433333333333333,3.7571428571428576,2.857142857142857,2.128571428571429,0.0119047619047619,0.0166666666666666,1.0523809523809524,0.3828571428571428,0.1428571428571428,0.019047619047619,0.5476190476190477,1.961904761904762,1.0976190476190475,43.34952380952381,82.21904761904761,1.8776190476190475,1.5309523809523808,0.9076190476190475,0.8942857142857144,1.4257142857142855,1.703809523809524,53.61333333333334,1.1252380952380954,1.1114285714285714,21.0,4.0,2018-2019
28892000,25.52380952380953,25.685714285714283,1.7680952380952382,4.17047619047619,4.3585714285714285,0.1342857142857142,0.1766666666666666,0.1552380952380952,0.13,0.2847619047619047,0.0519047619047619,3.642857142857143,0.9523809523809524,1.3904761904761904,0.0123809523809523,0.0057142857142857,0.7333333333333334,0.2514285714285714,0.3095238095238095,0.0361904761904761,0.5904761904761905,1.1428571428571428,1.1914285714285715,56.81904761904762,88.04285714285714,2.1166666666666667,0.926190476190476,0.7619047619047619,0.9180952380952382,1.4238095238095236,2.3476190476190477,65.11,0.9414285714285714,0.57,21.0,5.0,2022-2023
28892000,27.39130434782609,23.36086956521739,1.6652173913043478,4.228260869565218,3.900434782608696,0.1195652173913043,0.1565217391304348,0.1473913043478261,0.1191304347826086,0.2660869565217391,0.0821739130434782,6.739130434782608,1.4478260869565216,2.9695652173913043,0.0213043478260869,0.007391304347826,1.0,0.4891304347826087,0.3391304347826087,0.1252173913043478,1.4391304347826084,1.9869565217391305,1.2373913043478262,57.14565217391305,88.61304347826086,1.963913043478261,1.0482608695652174,0.7252173913043478,0.7734782608695652,1.3869565217391304,1.9139130434782607,65.3795652173913,1.0195652173913043,0.5369565217391304,23.0,5.0,2021-2022
